student,currProb,course,session,priorTutorAction,reward
011d-F14,1.0.3.0,226-001-BARNES-F14,1,WE,0
011d-F14,1.0.4.0,226-001-BARNES-F14,1,PS,-82.8947368421
011d-F14,2.1.1.0,226-001-BARNES-F14,2,WE,0
011d-F14,2.1.2.0,226-001-BARNES-F14,2,PS,0
011d-F14,2.1.3.0,226-001-BARNES-F14,2,PS,0
011d-F14,2.-1.2.0,226-001-BARNES-F14,2,PS,0
011d-F14,2.-1.2.1,226-001-BARNES-F14,2,PS,0
011d-F14,2.-1.3.0,226-001-BARNES-F14,2,PS,0
011d-F14,2.-1.4.0,226-001-BARNES-F14,3,PS,0
011d-F14,2.-1.2.0,226-001-BARNES-F14,3,PS,0
011d-F14,2.-1.2.1,226-001-BARNES-F14,3,PS,0
011d-F14,2.-1.3.0,226-001-BARNES-F14,5,PS,0
011d-F14,2.-1.2.0,226-001-BARNES-F14,5,PS,0
011d-F14,2.-1.2.0,226-001-BARNES-F14,5,PS,0
011d-F14,2.-1.2.1,226-001-BARNES-F14,5,PS,0
011d-F14,2.-1.2.1,226-001-BARNES-F14,5,PS,-210.9677419355
0123-F14,1.0.1.0,226-001-BARNES-F14,1,WE,0
0123-F14,1.0.2.0,226-001-BARNES-F14,1,WE,0
0123-F14,1.0.3.0,226-001-BARNES-F14,1,PS,0
0123-F14,1.0.4.0,226-001-BARNES-F14,2,PS,0
0123-F14,1.0.3.0,226-001-BARNES-F14,2,PS,1.9736842105
0123-F14,2.1.1.0,226-001-BARNES-F14,2,WE,0
0123-F14,2.1.2.0,226-001-BARNES-F14,3,PS,0
0123-F14,2.1.3.0,226-001-BARNES-F14,3,PS,65.7574082264
0123-F14,3.1.1.0,226-001-BARNES-F14,3,WE,0
0123-F14,3.1.2.0,226-001-BARNES-F14,3,PS,0
0123-F14,3.1.3.0,226-001-BARNES-F14,3,PS,-43.2650730195
0123-F14,4.1.1.0,226-001-BARNES-F14,3,WE,0
0123-F14,4.1.2.0,226-001-BARNES-F14,3,PS,0
0123-F14,4.1.3.0,226-001-BARNES-F14,3,PS,75.5339805825
0123-F14,5.1.1.0,226-001-BARNES-F14,3,WE,0
0123-F14,5.1.2.0,226-001-BARNES-F14,3,WE,0
0123-F14,5.1.3.0,226-001-BARNES-F14,3,PS,0
0123-F14,6.1.1.0,226-001-BARNES-F14,3,PS,0
0123-F14,6.1.2.0,226-001-BARNES-F14,3,WE,0
0123-F14,6.1.3.0,226-001-BARNES-F14,3,PS,-143.1775700935
0126-F14,1.0.1.0,226-001-BARNES-F14,1,WE,0
0126-F14,1.0.2.0,226-001-BARNES-F14,1,WE,0
0126-F14,1.0.3.0,226-001-BARNES-F14,1,PS,0
0126-F14,1.0.4.0,226-001-BARNES-F14,1,PS,40.7894736842
0126-F14,2.1.1.0,226-001-BARNES-F14,1,WE,0
0126-F14,2.1.2.0,226-001-BARNES-F14,1,WE,0
0126-F14,2.1.3.0,226-001-BARNES-F14,1,PS,26.9416187528
0126-F14,3.1.1.0,226-001-BARNES-F14,1,WE,0
0126-F14,3.1.2.0,226-001-BARNES-F14,1,PS,0
0126-F14,3.1.3.0,226-001-BARNES-F14,1,PS,-43.2650730195
0126-F14,4.1.1.0,226-001-BARNES-F14,1,PS,0
0126-F14,4.1.2.0,226-001-BARNES-F14,1,WE,0
0126-F14,4.1.3.0,226-001-BARNES-F14,1,PS,49.4625520111
0126-F14,5.1.1.0,226-001-BARNES-F14,1,WE,0
0126-F14,5.1.2.0,226-001-BARNES-F14,1,PS,0
0126-F14,5.1.3.0,226-001-BARNES-F14,1,PS,0
0126-F14,5.-1.3.0,226-001-BARNES-F14,1,PS,0
0126-F14,5.-1.4.0,226-001-BARNES-F14,1,PS,-173.9285714286
0126-F14,6.1.1.0,226-001-BARNES-F14,1,WE,0
0126-F14,6.1.2.0,226-001-BARNES-F14,1,WE,0
0126-F14,6.1.3.0,226-001-BARNES-F14,1,PS,71.7757009346
0131-F14,1.0.1.0,226-001-BARNES-F14,1,WE,0
0131-F14,1.0.2.0,226-001-BARNES-F14,1,PS,0
0131-F14,1.0.3.0,226-001-BARNES-F14,3,WE,0
0131-F14,1.0.4.0,226-001-BARNES-F14,3,PS,-93.4210526316
0131-F14,2.1.1.0,226-001-BARNES-F14,4,PS,0
0131-F14,2.1.2.0,226-001-BARNES-F14,5,WE,0
0131-F14,2.1.3.0,226-001-BARNES-F14,5,PS,161.1521450686
0131-F14,3.-1.1.0,226-001-BARNES-F14,5,PS,0
0131-F14,3.-1.2.0,226-001-BARNES-F14,5,WE,0
0131-F14,3.-1.3.0,226-001-BARNES-F14,5,WE,0
0131-F14,3.-1.4.0,226-001-BARNES-F14,5,PS,-167.731092437
0131-F14,4.1.1.0,226-001-BARNES-F14,5,PS,0
0131-F14,4.1.2.0,226-001-BARNES-F14,5,WE,0
0131-F14,4.1.3.0,226-001-BARNES-F14,5,PS,121.25
0131-F14,5.1.1.0,226-001-BARNES-F14,5,WE,0
0131-F14,5.1.2.0,226-001-BARNES-F14,5,PS,0
0131-F14,5.1.3.0,226-001-BARNES-F14,5,PS,-67.8528708134
0131-F14,6.1.1.0,226-001-BARNES-F14,5,PS,0
0131-F14,6.1.2.0,226-001-BARNES-F14,5,WE,0
0131-F14,6.1.3.0,226-001-BARNES-F14,5,PS,118.378571748
0135-F14,1.0.1.0,226-001-BARNES-F14,1,PS,0
0135-F14,1.0.2.0,226-001-BARNES-F14,1,PS,0
0135-F14,1.0.3.0,226-001-BARNES-F14,1,WE,0
0135-F14,1.0.4.0,226-001-BARNES-F14,1,PS,40.7894736842
0135-F14,2.1.1.0,226-001-BARNES-F14,1,WE,0
0135-F14,2.1.2.0,226-001-BARNES-F14,1,WE,0
0135-F14,2.1.3.0,226-001-BARNES-F14,1,PS,-75.5793896506
0135-F14,3.1.1.0,226-001-BARNES-F14,1,PS,0
0135-F14,3.1.2.0,226-001-BARNES-F14,1,WE,0
0135-F14,3.1.3.0,226-001-BARNES-F14,1,PS,0
0135-F14,3.1.1.0,226-001-BARNES-F14,1,PS,0
0135-F14,3.-1.1.0,226-001-BARNES-F14,1,PS,0
0135-F14,3.-1.4.0,226-001-BARNES-F14,1,PS,-28.5067873303
0135-F14,4.1.1.0,226-001-BARNES-F14,1,PS,0
0135-F14,4.1.2.0,226-001-BARNES-F14,1,WE,0
0135-F14,4.1.3.0,226-001-BARNES-F14,1,PS,0
0135-F14,4.-1.3.0,226-001-BARNES-F14,1,PS,0
0135-F14,4.-1.3.1,226-001-BARNES-F14,1,PS,0
0135-F14,4.-1.4.0,226-001-BARNES-F14,1,PS,69.010989011
0135-F14,5.1.1.0,226-001-BARNES-F14,1,PS,0
0135-F14,5.1.2.0,226-001-BARNES-F14,1,WE,0
0135-F14,5.1.3.0,226-001-BARNES-F14,1,PS,55.8168147642
0135-F14,6.1.1.0,226-001-BARNES-F14,1,WE,0
0135-F14,6.1.2.0,226-001-BARNES-F14,1,PS,0
0135-F14,6.1.3.0,226-001-BARNES-F14,1,PS,-27.138577114
013a-F14,1.0.1.0,226-001-BARNES-F14,1,WE,0
013a-F14,1.0.2.0,226-001-BARNES-F14,1,WE,0
013a-F14,1.0.3.0,226-001-BARNES-F14,1,PS,0
013a-F14,1.0.4.0,226-001-BARNES-F14,1,PS,-43.4210526316
013a-F14,2.1.1.0,226-001-BARNES-F14,1,PS,0
013a-F14,2.1.2.0,226-001-BARNES-F14,1,WE,0
013a-F14,2.1.3.0,226-001-BARNES-F14,1,PS,111.1521450686
013a-F14,3.1.1.0,226-001-BARNES-F14,1,PS,0
013a-F14,3.1.2.0,226-001-BARNES-F14,1,WE,0
013a-F14,3.1.3.0,226-001-BARNES-F14,1,PS,0
013a-F14,3.1.1.0,226-001-BARNES-F14,1,PS,0
013a-F14,3.-1.1.0,226-001-BARNES-F14,1,PS,0
013a-F14,3.-1.4.0,226-001-BARNES-F14,1,PS,-109.0497737557
013a-F14,4.1.1.0,226-001-BARNES-F14,1,PS,0
013a-F14,4.1.2.0,226-001-BARNES-F14,1,WE,0
013a-F14,4.1.3.0,226-001-BARNES-F14,1,PS,80.4258241758
013a-F14,5.1.1.0,226-001-BARNES-F14,1,PS,0
013a-F14,5.1.2.0,226-001-BARNES-F14,1,WE,0
013a-F14,5.1.3.0,226-001-BARNES-F14,1,PS,-34.9923103213
013a-F14,6.1.1.0,226-001-BARNES-F14,1,WE,0
013a-F14,6.1.2.0,226-001-BARNES-F14,1,PS,0
013a-F14,6.1.3.0,226-001-BARNES-F14,1,PS,0
013a-F14,6.-1.2.0,226-001-BARNES-F14,1,PS,0
013a-F14,6.-1.3.0,226-001-BARNES-F14,1,PS,0
013a-F14,6.-1.4.0,226-001-BARNES-F14,1,PS,0
013a-F14,6.-1.4.1,226-001-BARNES-F14,1,PS,0
013a-F14,6.-1.3.1,226-001-BARNES-F14,1,PS,0
013a-F14,6.-1.3.0,226-001-BARNES-F14,1,PS,0
013a-F14,6.-1.3.1,226-001-BARNES-F14,1,PS,0
013a-F14,6.-1.3.0,226-001-BARNES-F14,1,PS,3.4527350317
013c-F14,1.0.1.0,226-001-BARNES-F14,1,WE,0
013c-F14,1.0.2.0,226-001-BARNES-F14,1,WE,0
013c-F14,1.0.3.0,226-001-BARNES-F14,1,PS,0
013c-F14,1.0.4.0,226-001-BARNES-F14,5,PS,40.7894736842
013c-F14,2.1.1.0,226-001-BARNES-F14,5,PS,0
013c-F14,2.1.2.0,226-001-BARNES-F14,5,WE,0
013c-F14,2.1.3.0,226-001-BARNES-F14,5,PS,-11.7138434321
013c-F14,3.1.1.0,226-001-BARNES-F14,5,WE,0
013c-F14,3.1.2.0,226-001-BARNES-F14,5,WE,0
013c-F14,3.1.3.0,226-001-BARNES-F14,5,PS,23.5457289712
013c-F14,4.1.1.0,226-001-BARNES-F14,5,WE,0
013c-F14,4.1.2.0,226-001-BARNES-F14,5,WE,0
013c-F14,4.1.3.0,226-001-BARNES-F14,5,PS,-112.6213592233
013c-F14,5.1.1.0,226-001-BARNES-F14,5,PS,0
013c-F14,5.1.2.0,226-001-BARNES-F14,5,WE,0
013c-F14,5.1.3.0,226-001-BARNES-F14,5,PS,35.4066985646
013c-F14,6.1.1.0,226-001-BARNES-F14,5,PS,0
013c-F14,6.1.2.0,226-001-BARNES-F14,5,WE,0
013c-F14,6.1.3.0,226-001-BARNES-F14,5,PS,-21.3880069758
0142-F14,1.0.1.0,226-001-BARNES-F14,1,PS,0
0142-F14,1.0.2.0,226-001-BARNES-F14,3,WE,0
0142-F14,1.0.3.0,226-001-BARNES-F14,4,PS,0
0142-F14,1.0.4.0,226-001-BARNES-F14,6,PS,0
0142-F14,1.0.1.0,226-001-BARNES-F14,6,PS,0
0142-F14,1.0.3.0,226-001-BARNES-F14,8,PS,0
0142-F14,1.0.1.0,226-001-BARNES-F14,8,PS,-340.7894736842
0144-F14,1.0.1.0,226-001-BARNES-F14,1,PS,0
0144-F14,1.0.2.0,226-001-BARNES-F14,1,WE,0
0144-F14,1.0.3.0,226-001-BARNES-F14,1,PS,0
0144-F14,1.0.4.0,226-001-BARNES-F14,1,PS,-228.9473684211
014c-F14,1.0.1.0,226-001-BARNES-F14,1,WE,0
014c-F14,1.0.2.0,226-001-BARNES-F14,1,PS,0
014c-F14,1.0.3.0,226-001-BARNES-F14,1,WE,0
014c-F14,1.0.4.0,226-001-BARNES-F14,1,PS,40.7894736842
014c-F14,2.1.1.0,226-001-BARNES-F14,1,WE,0
014c-F14,2.1.2.0,226-001-BARNES-F14,1,PS,0
014c-F14,2.1.3.0,226-001-BARNES-F14,1,PS,-11.7138434321
014c-F14,3.1.1.0,226-001-BARNES-F14,1,PS,0
014c-F14,3.1.2.0,226-001-BARNES-F14,1,WE,0
014c-F14,3.1.3.0,226-001-BARNES-F14,1,PS,0
014c-F14,3.1.1.0,226-001-BARNES-F14,1,PS,0
014c-F14,3.-1.1.1,226-001-BARNES-F14,1,PS,0
014c-F14,3.-1.4.0,226-001-BARNES-F14,1,PS,-70.3943115708
014c-F14,4.1.1.0,226-001-BARNES-F14,1,PS,0
014c-F14,4.1.2.0,226-001-BARNES-F14,1,WE,0
014c-F14,4.1.3.0,226-001-BARNES-F14,1,PS,87.5686813187
014c-F14,5.1.1.0,226-001-BARNES-F14,1,WE,0
014c-F14,5.1.2.0,226-001-BARNES-F14,1,PS,0
014c-F14,5.1.3.0,226-001-BARNES-F14,1,PS,0
014c-F14,5.-1.2.0,226-001-BARNES-F14,1,PS,0
014c-F14,5.-1.2.1,226-001-BARNES-F14,1,PS,0
014c-F14,5.-1.3.0,226-001-BARNES-F14,1,PS,0
014c-F14,5.-1.4.0,226-001-BARNES-F14,1,PS,-86.25
014c-F14,6.1.1.0,226-001-BARNES-F14,1,PS,0
014c-F14,6.1.2.0,226-001-BARNES-F14,1,WE,0
014c-F14,6.1.3.0,226-001-BARNES-F14,1,PS,0
014c-F14,6.1.1.0,226-001-BARNES-F14,1,PS,45.4205607477
0005-F14,1.0.1.0,226-002-BARNES-F14,1,PS,0
0005-F14,1.0.2.0,226-002-BARNES-F14,1,PS,0
0005-F14,1.0.3.0,226-002-BARNES-F14,1,WE,0
0005-F14,1.0.4.0,226-002-BARNES-F14,1,PS,40.7894736842
0005-F14,2.1.1.0,226-002-BARNES-F14,1,WE,0
0005-F14,2.1.2.0,226-002-BARNES-F14,1,PS,0
0005-F14,2.1.3.0,226-002-BARNES-F14,1,PS,26.9416187528
0005-F14,3.1.1.0,226-002-BARNES-F14,1,WE,0
0005-F14,3.1.2.0,226-002-BARNES-F14,1,WE,0
0005-F14,3.1.3.0,226-002-BARNES-F14,1,PS,-95.6922574855
0005-F14,4.1.1.0,226-002-BARNES-F14,1,PS,0
0005-F14,4.1.2.0,226-002-BARNES-F14,1,WE,0
0005-F14,4.1.3.0,226-002-BARNES-F14,1,PS,15.28259362
0005-F14,5.1.1.0,226-002-BARNES-F14,1,WE,0
0005-F14,5.1.2.0,226-002-BARNES-F14,1,PS,0
0005-F14,5.1.3.0,226-002-BARNES-F14,1,PS,112.6785714286
0005-F14,6.1.1.0,226-002-BARNES-F14,1,WE,0
0005-F14,6.1.2.0,226-002-BARNES-F14,1,WE,0
0005-F14,6.1.3.0,226-002-BARNES-F14,1,PS,-43.1775700935
0007-F14,1.0.1.0,226-002-BARNES-F14,1,WE,0
0007-F14,1.0.2.0,226-002-BARNES-F14,1,PS,0
0007-F14,1.0.3.0,226-002-BARNES-F14,1,PS,0
0007-F14,1.0.4.0,226-002-BARNES-F14,1,PS,40.7894736842
0007-F14,2.1.1.0,226-002-BARNES-F14,1,PS,0
0007-F14,2.1.2.0,226-002-BARNES-F14,1,WE,0
0007-F14,2.1.3.0,226-002-BARNES-F14,1,PS,-11.7138434321
0007-F14,3.1.1.0,226-002-BARNES-F14,1,PS,0
0007-F14,3.1.2.0,226-002-BARNES-F14,1,WE,0
0007-F14,3.1.3.0,226-002-BARNES-F14,1,PS,61.4098066411
0007-F14,4.1.1.0,226-002-BARNES-F14,1,WE,0
0007-F14,4.1.2.0,226-002-BARNES-F14,1,PS,0
0007-F14,4.1.3.0,226-002-BARNES-F14,1,PS,-1.3782940361
0007-F14,5.1.1.0,226-002-BARNES-F14,1,WE,0
0007-F14,5.1.2.0,226-002-BARNES-F14,1,WE,0
0007-F14,5.1.3.0,226-002-BARNES-F14,1,PS,10.8928571429
0007-F14,6.1.1.0,226-002-BARNES-F14,1,PS,0
0007-F14,6.1.2.0,226-002-BARNES-F14,1,WE,0
0007-F14,6.1.3.0,226-002-BARNES-F14,1,PS,-55.3271028037
000d-F14,1.0.1.0,226-002-BARNES-F14,1,PS,0
000d-F14,1.0.2.0,226-002-BARNES-F14,3,PS,0
000d-F14,1.0.3.0,226-002-BARNES-F14,3,WE,0
000d-F14,1.0.4.0,226-002-BARNES-F14,3,PS,0
000d-F14,1.0.2.0,226-002-BARNES-F14,3,PS,0
000d-F14,1.0.4.0,226-002-BARNES-F14,3,PS,40.7894736842
000d-F14,2.1.1.0,226-002-BARNES-F14,3,WE,0
000d-F14,2.1.2.0,226-002-BARNES-F14,3,PS,0
000d-F14,2.1.3.0,226-002-BARNES-F14,3,PS,0
000d-F14,2.1.2.0,226-002-BARNES-F14,3,PS,0
000d-F14,2.-1.2.0,226-002-BARNES-F14,3,PS,0
000d-F14,2.-1.2.1,226-002-BARNES-F14,3,PS,0
000d-F14,2.-1.4.0,226-002-BARNES-F14,3,PS,0
000d-F14,2.-1.2.0,226-002-BARNES-F14,3,PS,0
000d-F14,2.-1.2.1,226-002-BARNES-F14,3,PS,0
000d-F14,2.-1.2.0,226-002-BARNES-F14,3,PS,-42.7249575552
000d-F14,3.-1.1.0,226-002-BARNES-F14,3,WE,0
000d-F14,3.-1.2.0,226-002-BARNES-F14,3,PS,0
000d-F14,3.-1.2.1,226-002-BARNES-F14,3,PS,0
000d-F14,3.-1.3.0,226-002-BARNES-F14,3,WE,0
000d-F14,3.-1.4.0,226-002-BARNES-F14,3,PS,0
000d-F14,3.-1.2.0,226-002-BARNES-F14,3,PS,0
000d-F14,3.-1.2.1,226-002-BARNES-F14,3,PS,0
000d-F14,3.-1.2.0,226-002-BARNES-F14,3,PS,0
000d-F14,3.-1.2.1,226-002-BARNES-F14,4,PS,0
000d-F14,3.-1.2.0,226-002-BARNES-F14,4,PS,-61.3612194257
000d-F14,4.1.1.0,226-002-BARNES-F14,4,PS,0
000d-F14,4.1.2.0,226-002-BARNES-F14,5,WE,0
000d-F14,4.1.3.0,226-002-BARNES-F14,5,PS,0
000d-F14,4.-1.1.0,226-002-BARNES-F14,5,PS,0
000d-F14,4.-1.3.0,226-002-BARNES-F14,5,PS,0
000d-F14,4.-1.3.1,226-002-BARNES-F14,5,PS,0
000d-F14,4.-1.4.0,226-002-BARNES-F14,5,PS,0
000d-F14,4.-1.3.0,226-002-BARNES-F14,5,PS,0
000d-F14,4.-1.3.1,226-002-BARNES-F14,5,PS,-36.7032967033
000d-F14,5.1.1.0,226-002-BARNES-F14,5,WE,0
000d-F14,5.1.2.0,226-002-BARNES-F14,5,PS,0
000d-F14,5.1.3.0,226-002-BARNES-F14,5,PS,0
000d-F14,5.-1.3.0,226-002-BARNES-F14,5,PS,0
000d-F14,5.-1.4.0,226-002-BARNES-F14,5,PS,60
000d-F14,6.1.1.0,226-002-BARNES-F14,5,WE,0
000d-F14,6.1.2.0,226-002-BARNES-F14,5,WE,0
000d-F14,6.1.3.0,226-002-BARNES-F14,5,PS,0
000d-F14,6.-1.3.1,226-002-BARNES-F14,5,PS,0
000d-F14,6.-1.4.0,226-002-BARNES-F14,5,PS,0
000d-F14,6.-1.4.1,226-002-BARNES-F14,5,PS,0
000d-F14,6.-1.3.0,226-002-BARNES-F14,5,PS,0
000d-F14,6.-1.3.1,226-002-BARNES-F14,5,PS,0
000d-F14,6.-1.4.0,226-002-BARNES-F14,5,PS,0
000d-F14,6.-1.3.0,226-002-BARNES-F14,5,PS,0
000d-F14,6.-1.4.0,226-002-BARNES-F14,5,PS,0
000d-F14,6.-1.4.1,226-002-BARNES-F14,5,PS,61.0810810811
000f-F14,1.0.1.0,226-002-BARNES-F14,1,WE,0
000f-F14,1.0.2.0,226-002-BARNES-F14,2,WE,0
000f-F14,1.0.3.0,226-002-BARNES-F14,2,PS,0
000f-F14,1.0.4.0,226-002-BARNES-F14,3,PS,-65.1315789474
000f-F14,2.1.1.0,226-002-BARNES-F14,3,WE,0
000f-F14,2.1.2.0,226-002-BARNES-F14,3,PS,0
000f-F14,2.1.3.0,226-002-BARNES-F14,3,PS,132.8626713843
000f-F14,3.1.1.0,226-002-BARNES-F14,3,WE,0
000f-F14,3.1.2.0,226-002-BARNES-F14,3,PS,0
000f-F14,3.1.3.0,226-002-BARNES-F14,3,PS,-43.2650730195
000f-F14,4.1.1.0,226-002-BARNES-F14,3,PS,0
000f-F14,4.1.2.0,226-002-BARNES-F14,3,WE,0
000f-F14,4.-1.3.0,226-002-BARNES-F14,3,PS,0
000f-F14,4.-1.4.0,226-002-BARNES-F14,4,PS,0
000f-F14,4.-1.1.0,226-002-BARNES-F14,4,PS,-18.7517337032
000f-F14,5.1.1.0,226-002-BARNES-F14,4,WE,0
000f-F14,5.1.2.0,226-002-BARNES-F14,4,PS,0
000f-F14,5.1.3.0,226-002-BARNES-F14,4,PS,-11.1688311688
000f-F14,6.1.1.0,226-002-BARNES-F14,4,PS,0
000f-F14,6.1.2.0,226-002-BARNES-F14,4,WE,0
000f-F14,6.1.3.0,226-002-BARNES-F14,4,PS,10.8751062022
0011-F14,1.0.1.0,226-002-BARNES-F14,1,WE,0
0011-F14,1.0.2.0,226-002-BARNES-F14,1,WE,0
0011-F14,1.0.3.0,226-002-BARNES-F14,1,PS,0
0011-F14,1.0.4.0,226-002-BARNES-F14,1,PS,-73.0263157895
0011-F14,2.1.1.0,226-002-BARNES-F14,3,PS,0
0011-F14,2.1.2.0,226-002-BARNES-F14,3,WE,0
0011-F14,2.1.3.0,226-002-BARNES-F14,3,PS,140.7574082264
0011-F14,3.1.1.0,226-002-BARNES-F14,3,PS,0
0011-F14,3.1.2.0,226-002-BARNES-F14,4,WE,0
0011-F14,3.1.3.0,226-002-BARNES-F14,4,PS,22.7543444562
0011-F14,4.1.1.0,226-002-BARNES-F14,4,WE,0
0011-F14,4.1.2.0,226-002-BARNES-F14,4,PS,0
0011-F14,4.1.3.0,226-002-BARNES-F14,4,PS,9.5145631068
0011-F14,5.1.1.0,226-002-BARNES-F14,4,WE,0
0011-F14,5.1.2.0,226-002-BARNES-F14,5,WE,0
0011-F14,5.1.3.0,226-002-BARNES-F14,5,PS,-51.8660287081
0011-F14,6.1.1.0,226-002-BARNES-F14,5,PS,0
0011-F14,6.1.2.0,226-002-BARNES-F14,5,WE,0
0011-F14,6.1.3.0,226-002-BARNES-F14,5,PS,23.6417296427
0013-F14,1.0.1.0,226-002-BARNES-F14,1,WE,0
0013-F14,1.0.2.0,226-002-BARNES-F14,2,PS,0
0013-F14,1.0.3.0,226-002-BARNES-F14,2,WE,0
0013-F14,1.0.4.0,226-002-BARNES-F14,5,PS,0
0013-F14,1.0.1.0,226-002-BARNES-F14,7,PS,0
0013-F14,1.0.2.0,226-002-BARNES-F14,12,PS,0
0013-F14,1.0.4.0,226-002-BARNES-F14,12,PS,-98.6842105263
0013-F14,2.1.1.0,226-002-BARNES-F14,15,WE,0
0013-F14,2.1.2.0,226-002-BARNES-F14,15,PS,0
0013-F14,2.1.3.0,226-002-BARNES-F14,15,PS,0
0013-F14,2.-1.2.0,226-002-BARNES-F14,16,PS,0
0013-F14,2.-1.3.0,226-002-BARNES-F14,17,PS,0
0013-F14,2.-1.3.1,226-002-BARNES-F14,17,PS,0
0013-F14,2.-1.4.0,226-002-BARNES-F14,17,PS,0
0013-F14,2.-1.4.1,226-002-BARNES-F14,17,PS,0
0013-F14,2.-1.3.0,226-002-BARNES-F14,17,PS,0
0013-F14,2.-1.3.1,226-002-BARNES-F14,17,PS,0
0013-F14,2.-1.4.0,226-002-BARNES-F14,17,PS,0
0013-F14,2.-1.4.0,226-002-BARNES-F14,17,PS,-1.3157894737
0013-F14,3.-1.1.0,226-002-BARNES-F14,18,PS,0
0013-F14,3.-1.1.1,226-002-BARNES-F14,18,PS,0
0013-F14,3.-1.2.1,226-002-BARNES-F14,18,PS,0
0013-F14,3.-1.3.0,226-002-BARNES-F14,18,WE,0
0013-F14,3.-1.4.0,226-002-BARNES-F14,18,PS,0
0013-F14,3.-1.1.0,226-002-BARNES-F14,19,PS,0
0013-F14,3.-1.2.0,226-002-BARNES-F14,19,PS,0
0013-F14,3.-1.4.0,226-002-BARNES-F14,19,PS,58.6813186813
0013-F14,4.1.1.0,226-002-BARNES-F14,19,WE,0
0013-F14,4.1.2.0,226-002-BARNES-F14,19,WE,0
0013-F14,4.1.3.0,226-002-BARNES-F14,19,PS,87.5686813187
0013-F14,5.1.1.0,226-002-BARNES-F14,19,WE,0
0013-F14,5.1.2.0,226-002-BARNES-F14,19,PS,0
0013-F14,5.1.3.0,226-002-BARNES-F14,19,PS,0
0013-F14,5.1.2.0,226-002-BARNES-F14,19,PS,34.4198564593
0013-F14,6.1.1.0,226-002-BARNES-F14,19,WE,0
0013-F14,6.1.2.0,226-002-BARNES-F14,19,PS,0
0013-F14,6.1.3.0,226-002-BARNES-F14,19,PS,0
0013-F14,6.-1.2.0,226-002-BARNES-F14,20,PS,0
0013-F14,6.-1.2.1,226-002-BARNES-F14,21,PS,0
0013-F14,6.-1.3.0,226-002-BARNES-F14,21,PS,0
0013-F14,6.-1.3.1,226-002-BARNES-F14,21,PS,0
0013-F14,6.-1.4.0,226-002-BARNES-F14,23,PS,0
0013-F14,6.-1.4.1,226-002-BARNES-F14,23,PS,0
0013-F14,6.-1.2.0,226-002-BARNES-F14,23,PS,0
0013-F14,6.-1.2.1,226-002-BARNES-F14,23,PS,0
0013-F14,6.-1.3.0,226-002-BARNES-F14,23,PS,0
0013-F14,6.-1.2.0,226-002-BARNES-F14,23,PS,-48.7779645674
0014-F14,1.0.1.0,226-002-BARNES-F14,1,WE,0
0014-F14,1.0.2.0,226-002-BARNES-F14,2,WE,0
0014-F14,1.0.3.0,226-002-BARNES-F14,2,PS,0
0014-F14,1.0.4.0,226-002-BARNES-F14,3,PS,0
0014-F14,1.0.3.0,226-002-BARNES-F14,4,PS,-71.0526315789
0014-F14,2.-1.1.0,226-002-BARNES-F14,5,WE,0
0014-F14,2.-1.2.0,226-002-BARNES-F14,5,WE,0
0014-F14,2.-1.3.0,226-002-BARNES-F14,5,PS,0
0014-F14,2.-1.4.0,226-002-BARNES-F14,5,PS,69.117147708
0014-F14,3.1.1.0,226-002-BARNES-F14,5,PS,0
0014-F14,3.1.2.0,226-002-BARNES-F14,5,WE,0
0014-F14,3.1.3.0,226-002-BARNES-F14,5,PS,0
0014-F14,3.1.1.0,226-002-BARNES-F14,5,PS,0
0014-F14,3.-1.1.0,226-002-BARNES-F14,5,PS,0
0014-F14,3.-1.1.1,226-002-BARNES-F14,5,PS,0
0014-F14,3.-1.4.0,226-002-BARNES-F14,5,PS,-98.064516129
0014-F14,4.1.1.0,226-002-BARNES-F14,5,PS,0
0014-F14,4.1.2.0,226-002-BARNES-F14,5,WE,0
0014-F14,4.1.3.0,226-002-BARNES-F14,5,PS,139.1071428571
0014-F14,5.1.1.0,226-002-BARNES-F14,5,PS,0
0014-F14,5.1.2.0,226-002-BARNES-F14,5,WE,0
0014-F14,5.1.3.0,226-002-BARNES-F14,5,PS,22.4239576213
0014-F14,6.1.1.0,226-002-BARNES-F14,5,WE,0
0014-F14,6.1.2.0,226-002-BARNES-F14,5,WE,0
0014-F14,6.1.3.0,226-002-BARNES-F14,5,PS,-40.2226892635
0017-F14,1.0.1.0,226-002-BARNES-F14,1,PS,0
0017-F14,1.0.2.0,226-002-BARNES-F14,2,WE,0
0017-F14,1.0.3.0,226-002-BARNES-F14,2,PS,0
0017-F14,1.0.4.0,226-002-BARNES-F14,2,PS,0
0017-F14,1.0.1.0,226-002-BARNES-F14,2,PS,-17.7631578947
0017-F14,2.1.1.0,226-002-BARNES-F14,2,PS,0
0017-F14,2.1.2.0,226-002-BARNES-F14,3,WE,0
0017-F14,2.1.3.0,226-002-BARNES-F14,3,PS,0
0017-F14,2.1.1.0,226-002-BARNES-F14,3,PS,-35.5141530296
0017-F14,3.1.1.0,226-002-BARNES-F14,3,PS,0
0017-F14,3.1.2.0,226-002-BARNES-F14,4,WE,0
0017-F14,3.1.3.0,226-002-BARNES-F14,4,PS,0
0017-F14,3.1.1.0,226-002-BARNES-F14,4,PS,0
0017-F14,3.-1.1.0,226-002-BARNES-F14,4,PS,0
